,_id,tweet_id,tweet,image_url,s3_url,tweet_url,user_id,timestamp_of_creation,language,reply,repost,timestamp_of_scraping,type,search,content_type,conversation_id,date,geo,hashtags,likes_count,mentions,name,near,place,quote_url,replies_count,retweet_date,retweet_id,retweets_count,source,time,timezone,trans_dest,trans_src,translate,urls,user_rt,user_rt_id,username,video,date_created,time_created
631365,61dd5914288145812191050c,1462504563852791809,@Iamkavitak Looking reeeeeleeeee lobli 😍,[],,https://twitter.com/AmalKantiDeb2/status/1462504563852791809,3316128926,2021-11-22 01:03:54 IST,en,"[{'screen_name': 'Iamkavitak', 'name': 'Kavita Kaushik', 'id': '576078420'}]",False,20220111154652,reply,Iamkavitak,text,1462307296717930497,,,[],0.0,[],A . K . dee,,,,0.0,,,0.0,,,+0530,,,,[],,,amalkantideb2,0.0,2021-11-22,01:03:54
465947,61d5edf87b77dfb5f288c6b8,1443252214961618952,"@seemagoswami @virsanghvi Actually @INCIndia is very vocal in countering the govt, and of course the @AITCofficial . Where are the other parties. Unfortunately, the media is to be blamed. Have they courage to question @PMOIndia @HMOIndia . During #UPA govt even ground journalist would question MMS.",[],,https://twitter.com/lmdsouza567/status/1443252214961618952,776452801710796800,2021-09-29 22:01:57 IST,en,"[{'screen_name': 'seemagoswami', 'name': 'Seema Goswami', 'id': '107168854'}, {'screen_name': 'virsanghvi', 'name': 'vir sanghvi', 'id': '43568964'}]",False,20220106004400,reply,seemagoswami,text,1443135962368790534,,,['upa'],5.0,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}, {'screen_name': 'aitcofficial', 'name': 'all india trinamool congress', 'id': '290452792'}, {'screen_name': 'pmoindia', 'name': 'pmo india', 'id': '471741741'}, {'screen_name': 'hmoindia', 'name': 'गृहमंत्री कार्यालय, hmo india', 'id': '2541363451'}]",Leo DSouza,,,,0.0,,,0.0,,,+0530,,,,[],,,lmdsouza567,0.0,2021-09-29,22:01:57
682413,61dfd2b9381ccca3ef99b347,1458029867602042884,@harathi_hahaha  Wish You Many More Happy returns Of The day @harathi_hahaha Madam Wishing By ThalaFan   இனிய பிறந்தநாள் நல்வாழ்த்துக்கள் @harathi_hahaha இனிய அகவை தின நல்வாழ்த்துக்கள் @harathi_hahaha Happy Birthday happy Burday happy Born day @harathi_hahaha,[],,https://twitter.com/KRISHSUGANYA27/status/1458029867602042884,1416307375934304257,2021-11-09 16:43:03 IST,en,[],False,20220113125025,reply,harathi_hahaha,text,1458029867602042884,,,[],1.0,"[{'screen_name': 'harathi_hahaha', 'name': 'actress harathi', 'id': '1612786482'}, {'screen_name': 'harathi_hahaha', 'name': 'actress harathi', 'id': '1612786482'}, {'screen_name': 'harathi_hahaha', 'name': 'actress harathi', 'id': '1612786482'}, {'screen_name': 'harathi_hahaha', 'name': 'actress harathi', 'id': '1612786482'}]",AjiTh ClooNey,,,,0.0,,,0.0,,,+0530,,,,[],,,krishsuganya27,0.0,2021-11-09,16:43:03
72312,61c1dddf837af577b292ffc9,1413965999548866567,WHY SICKULAR SECUALR LAWs?  #UCCNow Why not UCC in #Bharat!  Freedom of equality &amp; rights to religion is a JOKE!  The only country where HINDU pays taxes to PRAY!   https://t.co/BvcftCOzvR   @court_india @RajyaSabha @rajyasabhatv @loksabhatv @SabLokTantra @Republic_Bharat @sdeo76,[],,https://twitter.com/SICKULAR1515/status/1413965999548866567,1304959470481608705,2021-07-11 02:28:59 IST,en,[],False,20211221192959,keyword,sickular,text,1413965999548866567,,,"['uccnow', 'bharat']",4.0,"[{'screen_name': 'court_india', 'name': 'supreme court of india', 'id': '1250048273148039174'}, {'screen_name': 'rajyasabha', 'name': 'rajya sabha', 'id': '1346716918879666176'}, {'screen_name': 'rajyasabhatv', 'name': 'rajya sabha tv', 'id': '370573869'}, {'screen_name': 'loksabhatv', 'name': 'lok sabha tv', 'id': '2775598132'}, {'screen_name': 'sabloktantra', 'name': 'सबलोकतंत्र', 'id': '100729584'}, {'screen_name': 'republic_bharat', 'name': 'रिपब्लिक.भारत', 'id': '938002728898347008'}, {'screen_name': 'sdeo76', 'name': 'संदीप देव #sandeepdeo', 'id': '93598286'}]",SICKULAR LAB #BurnDownBollywood #JusticeForPalghar,,,,1.0,,,6.0,,,+0530,,,,['https://youtu.be/u2vR5GyKIbg'],,,sickular1515,0.0,2021-07-11,02:28:59
558429,61dd3864a46a0340e21d7e59,1410609732658688005,@bhagyashree123 Darling's great hospitality👍,[],,https://twitter.com/Rakesh65752450/status/1410609732658688005,1385241659575738375,2021-07-01 20:12:22 IST,en,"[{'screen_name': 'bhagyashree123', 'name': 'bhagyashree', 'id': '116392212'}]",False,20220111132724,reply,bhagyashree123,text,1410535353497186305,,,[],0.0,[],rakesh789,,,,0.0,,,0.0,,,+0530,,,,[],,,rakesh65752450,0.0,2021-07-01,20:12:22
389068,61cc2c44b2f0112e44058b5e,1363546799340888064,@Burnol_LeyLo @Sassyqu55 An ideal state should not associate with any religion.,[],,https://twitter.com/Abhi03304793/status/1363546799340888064,1332963691516489730,2021-02-21 23:21:05 IST,en,"[{'screen_name': 'Burnol_LeyLo', 'name': 'YOUR BURNOL (#SanatanDharma)', 'id': '1048746764'}, {'screen_name': 'Sassyqu55', 'name': 'Sassyqueen', 'id': '1220789803966324736'}]",False,20211229150708,keyword,burnol,text,1342442192363606018,,,[],0.0,[],Liberal & Atheist Abhilasha 🌈‏,,,,1.0,,,0.0,,,+0530,,,,[],,,abhi03304793,0.0,2021-02-21,23:21:05
535896,61dc227911ae5ace4fb55c03,1076524895893422080,"@monalithakur03 Thank you so so much ,what a lovely night, you have so much energy, loved your performance, can't believe you were performing live in front of us.  https://t.co/SIPF6TjSXM",[],,https://twitter.com/shahida19826713/status/1076524895893422080,1014421846836408320,2018-12-22 22:38:30 IST,en,[],False,20220110174137,reply,monalithakur03,video,1076524895893422080,,,[],0.0,[],shahid ansari,,,,0.0,,,0.0,,,+0530,,,,[],,,shahida19826713,1.0,2018-12-22,22:38:30
195787,61cab3f0636b40619ec60732,1330685273542430723,"@dviyer @KameelahRashad But also understand why it’s not easy or possible for everyone to do that. That’s why, those of us who can, should use their ‘power’ to call out these unnecessary requests (some of which are brazenly ridiculous). Super grateful for this thread 🙌🏽",[],,https://twitter.com/YashicaDutt/status/1330685273542430723,29978770,2020-11-23 07:01:06 IST,en,"[{'screen_name': 'dviyer', 'name': 'Deepa Iyer', 'id': '175065805'}, {'screen_name': 'KameelahRashad', 'name': 'Dr Mama Kam', 'id': '2946623920'}]",False,20211228122128,handle,YashicaDutt,text,1330668383701004297,,,[],2.0,[],Yashica Dutt,,,,1.0,,,0.0,,,+0530,,,,[],,,yashicadutt,0.0,2020-11-23,07:01:06
698115,61dfdc7b381ccca3ef99c0e4,1193772839532281856,@aartichabria Hello Mam. Would love to invite you to be a guest speaker at ICBI Kolkata. It’s an organisation of young entrepreneurs. Kindly let me know how to contact you or your office for this,[],,https://twitter.com/sid_agarwala/status/1193772839532281856,118304355,2019-11-11 11:39:58 IST,en,"[{'screen_name': 'aartichabria', 'name': 'Aarti Chabria', 'id': '252060455'}]",False,20220113133203,reply,aartichabria,text,1193761043903737856,,,[],0.0,[],Siddharth Agarwala,,,,0.0,,,0.0,,,+0530,,,,[],,,sid_agarwala,0.0,2019-11-11,11:39:58
652635,61dfc49d381ccca3ef999cc4,1202500141988634624,@IamDeepaMehta @Lisaraniray The greatest minds of our times.. We need a complete rewrite of the IPC,[],,https://twitter.com/changisgod/status/1202500141988634624,62310233,2019-12-05 13:39:09 IST,en,"[{'screen_name': 'IamDeepaMehta', 'name': 'Deepa Mehta', 'id': '404158121'}, {'screen_name': 'Lisaraniray', 'name': 'Lisa Ray', 'id': '69771400'}]",False,20220113115013,reply,IamDeepaMehta,text,1202296379621683205,,,[],0.0,[],chang,,,,0.0,,,0.0,,,+0530,,,,[],,,changisgod,0.0,2019-12-05,13:39:09
691066,61dfd8d571efe70aed9c7bd3,1247430781900713984,@IamSeeratKapoor Hi seetat how is your quarantine days,[],,https://twitter.com/KrishnaShiva15/status/1247430781900713984,1024342184680509442,2020-04-07 13:17:29 IST,en,"[{'screen_name': 'IamSeeratKapoor', 'name': 'Seerat Kapoor', 'id': '2587913928'}]",False,20220113131629,reply,IamSeeratKapoor,text,1247430279008079872,,,[],0.0,[],Krishna Shiva 🗯,,,,0.0,,,0.0,,,+0530,,,,[],,,krishnashiva15,0.0,2020-04-07,13:17:29
19814,61bcc2e5065cab311e825762,1238481026801942528,Who again is not the father😂😂😂😂😂😂#womenaretrash😏😏,[],,https://twitter.com/Sagerojr/status/1238481026801942528,1234475534421233665,2020-03-13 20:34:21 IST,en,[],False,20211217223333,hashtag,#womenaretrash,text,1238481026801942528,,,['womenaretrash'],0.0,[],son of a biscuit 🖤,,,https://twitter.com/_Ribis_/status/1222754453830426624,0.0,,,0.0,,,+0530,,,,[],,,sagerojr,0.0,2020-03-13,20:34:21
17758,61bc7371c40ac732078771b6,1225673189855920129,"Infosys Employee | “Feel Suffocated, Want To Leave All Evidences With Parents &amp; Commit Suicide""  #MenToo #InTheSocial #HisStory   https://t.co/GB7QGFGtMM",[],,https://twitter.com/MensDayOutIndia/status/1225673189855920129,1148272318755594242,2020-02-07 12:20:35 IST,en,[],False,20211217165433,hashtag,#MenToo,text,1225673189855920129,,,"['mentoo', 'inthesocial', 'hisstory']",33.0,[],Men’s Day Out,,,,2.0,,,48.0,,,+0530,,,,['https://www.mensdayout.com/his-story/confessions-of-infosys-husband-employee/'],,,mensdayoutindia,0.0,2020-02-07,12:20:35
15599,61bc7123c40ac73207877038,1213631033280737281,@Corey_Feldman @RoArquette @RoArquette @rosemcgowan @Alyssa_Milano &amp; every other woman &amp; man who are #MeToo Survivors- God Bless your strength &amp; tenacity to stand up &amp; say No More! Your courage has helped many of us come forward w/our own #Truth ! #MeToo #Kids2 #MenToo #PreserveInnocence,[],,https://twitter.com/Gina_Virgilio/status/1213631033280737281,310426686,2020-01-05 06:49:21 IST,en,"[{'screen_name': 'Corey_Feldman', 'name': 'Corey Feldman', 'id': '197224469'}, {'screen_name': 'RoArquette', 'name': '✌🏼rosanna arquette', 'id': '3148736402'}]",False,20211217164443,hashtag,#MenToo,text,1213589128920600576,,,"['metoo', 'truth', 'metoo', 'kids2', 'mentoo', 'preserveinnocence']",12.0,"[{'screen_name': 'rosemcgowan', 'name': 'rose✨mcgowan', 'id': '46233559'}, {'screen_name': 'alyssa_milano', 'name': 'alyssa milano', 'id': '26642006'}]",Gina Virgilio,,,,2.0,,,3.0,,,+0530,,,,[],,,gina_virgilio,0.0,2020-01-05,06:49:21
675706,61dfd036e7dfd99c9f9f7de6,1267129444042280960,@JyothikaSuriya awesome movie ponmagal vanda super acting ma'am really.,[],,https://twitter.com/Beastantony/status/1267129444042280960,4672925299,2020-05-31 21:52:56 IST,en,[],False,20220113123942,reply,JyothikaSuriya,text,1267129444042280960,,,[],0.0,[],ANTONY,,,,0.0,,,0.0,,,+0530,,,,[],,,beastantony,0.0,2020-05-31,21:52:56
324221,61cbefd4ec8b7c2a05d90f6d,1306364744920571904,@suchitrav @PJkanojia Thanks for your support. 🌼😇,[],,https://twitter.com/jagishaarora/status/1306364744920571904,293366590,2020-09-17 04:20:00 IST,en,"[{'screen_name': 'suchitrav', 'name': 'Suchitra Vijayan', 'id': '14728486'}, {'screen_name': 'PJkanojia', 'name': 'Prashant Kanojia', 'id': '1927110241'}]",False,20211229104916,handle,jagishaarora,text,1306363532351623168,,,[],2.0,[],Jagisha Arora,,,,0.0,,,0.0,,,+0530,,,,[],,,jagishaarora,0.0,2020-09-17,04:20:00
514277,61dbfdf111ae5ace4fb50790,1453810969579188237,@IamNiharikaK @ZEE5Telugu Office for chiru fans society,[],,https://twitter.com/PrabhakarThota8/status/1453810969579188237,1182080377633984512,2021-10-29 01:18:40 IST,en,"[{'screen_name': 'IamNiharikaK', 'name': 'Niharika Konidela', 'id': '2748566808'}, {'screen_name': 'ZEE5Telugu', 'name': 'ZEE5 Telugu', 'id': '1046748403848294405'}]",False,20220110150545,reply,IamNiharikaK,text,1453610496075071489,,,[],6.0,[],Prabhakar Thota,,,,0.0,,,0.0,,,+0530,,,,[],,,prabhakarthota8,0.0,2021-10-29,01:18:40
536697,61dc239511ae5ace4fb55f24,1322772485792694272,"@thukralnikita For EXPOSING their DRUG MAFIA and CRIMINAL CELEBRITIES, BJP BLOCKED my 6️⃣ TWITTER ACCOUNTS back to back on SEPT 3️⃣0️⃣th and OCT 3️⃣Rd, 3️⃣ on each day 🤭",[],,https://twitter.com/dwichakra_v/status/1322772485792694272,1310695028277178374,2020-11-01 10:58:31 IST,en,"[{'screen_name': 'thukralnikita', 'name': 'Nikita thukral', 'id': '389026435'}]",False,20220110174620,reply,thukralnikita,text,1319491927235059712,,,[],0.0,[],dwichakra_alemari,,,,0.0,,,0.0,,,+0530,,,,[],,,dwichakra_v,0.0,2020-11-01,10:58:31
500626,61dbd7442bfe073d550212fb,1414930369502138398,@sapnabhavnani Lot of issues in receiving or transferring overseas remittances post Covid .It’s taking weeks &amp; months in getting credit .,[],,https://twitter.com/k_critic/status/1414930369502138398,1052161009899790336,2021-07-13 18:21:02 IST,en,"[{'screen_name': 'sapnabhavnani', 'name': '𝕓𝕦𝕞𝕓𝕒𝕚 𝕜𝕚 𝕣𝕒𝕟𝕚', 'id': '74937547'}]",False,20220110122044,reply,sapnabhavnani,text,1414929326026334211,,,[],0.0,[],🧐Critic Roshan,,,,1.0,,,0.0,,,+0530,,,,[],,,k_critic,0.0,2021-07-13,18:21:02
605179,61dd4b8c68e1469b47b5a3df,1224907710912577536,@sriyareddy Love you dear 🌺♥️,[],,https://twitter.com/leninvs90/status/1224907710912577536,2875469186,2020-02-05 09:38:50 IST,en,"[{'screen_name': 'sriyareddy', 'name': 'Sriya Reddy', 'id': '57272886'}]",False,20220111144908,reply,sriyareddy,text,1224632492272934913,,,[],0.0,[],Lenin VS Preetham,,,,0.0,,,0.0,,,+0530,,,,[],,,leninvs90,0.0,2020-02-05,09:38:50
93063,61c1e5f652c24292deb8163b,1370790625034055681,@PeoplesCourt79 I asked my boyfriend to go to the grocery store with me last night because the toxic pushback against any kind of discourse is actually making me *more* afraid. Nothing quite like asking to not be harassed/stalked/kidnapped and being called a 'feminazi bitch' instead.,[],,https://twitter.com/GoodLilRabbit/status/1370790625034055681,41063167,2021-03-13 23:05:27 IST,en,"[{'screen_name': 'PeoplesCourt79', 'name': 'Robert', 'id': '1871975262'}]",False,20211221200430,keyword,Feminazi,text,1370748362237038605,,,[],0.0,[],Bunni Rabid,,,,1.0,,,0.0,,,+0530,,,,[],,,goodlilrabbit,0.0,2021-03-13,23:05:27
352634,61cbfd9213febc7bffc44e48,1263766265254027265,"@sagarikaghose Best time to remind the bhakts what the translation minister Anurag Thakur said few days back. ""No adverse impact on economy due to COVID."" Clueless govt. Clueless idiotic ministers.",[],,https://twitter.com/sanjukta/status/1263766265254027265,7370332,2020-05-22 15:08:51 IST,en,"[{'screen_name': 'sagarikaghose', 'name': 'Sagarika Ghose', 'id': '56312411'}]",False,20211229114754,handle,sanjukta,text,1263765092333531136,,,[],4.0,[],Sanjukta Basu,,,,4.0,,,1.0,,,+0530,,,,[],,,sanjukta,0.0,2020-05-22,15:08:51
26381,61c03484e7958c0f42f018de,1240705557285097472,I'd feel like a whore I cannot do that lol,[],,https://twitter.com/joss_11_7/status/1240705557285097472,988231938451402752,2020-03-19 23:53:50 IST,en,[],False,20211220131508,keyword,whore,text,1240705557285097472,,,[],0.0,[],Acetta Ventura🖤 11/7,,,,1.0,,,0.0,,,+0530,,,,[],,,joss_11_7,0.0,2020-03-19,23:53:50
469424,61d5f2137b77dfb5f288d44d,1410986513102426121,@salonayyy U should have tried middle finger😂,[],,https://twitter.com/Firoz09479259/status/1410986513102426121,1385772957914513410,2021-07-02 21:09:34 IST,en,"[{'screen_name': 'salonayyy', 'name': 'Saloni Gaur', 'id': '889414427786825728'}]",False,20220106010131,reply,salonayyy,text,1410615317957541900,,,[],0.0,[],zorif,,,,0.0,,,0.0,,,+0530,,,,[],,,firoz09479259,0.0,2021-07-02,21:09:34
704175,61dfdfae381ccca3ef99c595,1291796664924045312,@iamDivyaKhosla @SapruAndRao @tanishkbagchi @yourjaani @iAmNehaKakkar Team deserves all the wishes. Amazing work done here by the team,[],,https://twitter.com/Kavita_Tiwari_/status/1291796664924045312,1209287321910034433,2020-08-07 23:31:39 IST,en,"[{'screen_name': 'iamDivyaKhosla', 'name': 'Divya Khosla Kumar', 'id': '2936010270'}, {'screen_name': 'SapruAndRao', 'name': 'Radhika & Vinay', 'id': '455569276'}, {'screen_name': 'tanishkbagchi', 'name': 'Tanishk Bagchi', 'id': '3159565230'}, {'screen_name': 'yourjaani', 'name': 'Jaani', 'id': '3000079994'}, {'screen_name': 'iAmNehaKakkar', 'name': 'Neha Kakkar', 'id': '502856765'}]",False,20220113134542,reply,iamDivyaKhosla,text,1291625172860989440,,,[],0.0,[],Kavita,,,,0.0,,,0.0,,,+0530,,,,[],,,kavita_tiwari_,0.0,2020-08-07,23:31:39
601653,61dd4a1ecd0e7d6a41571de9,555581388615737344,"@ThulasiN Happy morning..hv  a wonderful, prosperous, successful, loveable,joyful,happiness, workless day..happy pongal to u n ur family",[],,https://twitter.com/Ranjithanbu12/status/555581388615737344,1549786152,2015-01-15 09:54:59 IST,en,[],False,20220111144302,reply,ThulasiN,text,555581388615737344,,,[],0.0,[],Ranjith,,,,0.0,,,0.0,,,+0530,,,,[],,,ranjithanbu12,0.0,2015-01-15,09:54:59
655484,61dfc6c0546338b7cb760624,1462727657922068482,"@yamigautam DidiNo matter what’s missing, your glow should never go missing. Good Vibes Rosehip Serum is the #GlowKaMissingPiece. It’s made with natural ingredients, it is paraben-free, sulphate-free and most importantly not tested on animals :) @good_vibes.in  https://t.co/1dbHTMROf2",[],,https://twitter.com/Kush052966645/status/1462727657922068482,1381586662782734336,2021-11-22 15:50:24 IST,en,[],False,20220113115920,reply,yamigautam,video,1462727657922068482,,,['glowkamissingpiece'],0.0,"[{'screen_name': 'good_vibes', 'name': 'cannibal vibes ', 'id': '1970860572'}]",jitender Khanna,,,,0.0,,,0.0,,,+0530,,,,[],,,kush052966645,1.0,2021-11-22,15:50:24
337552,61cbf4969265885bc35f0f7c,1340884258370461696,"You'll never guess who the tax cuts benefit? The rich, of course.  Tax cuts for the rich don't help the poor, don't stimulate the economy and don't address inequality. They're just a naked handout from Scott Morrison to his billionaire pals.   https://t.co/0UKO1iFc0b",[],,https://twitter.com/MehreenFaruqi/status/1340884258370461696,236713668,2020-12-21 10:28:14 IST,en,[],False,20211229110934,handle,MehreenFaruqi,text,1340884258370461696,,,[],93.0,[],Mehreen Faruqi,,,,7.0,,,39.0,,,+0530,,,,['https://www.smh.com.au/politics/federal/top-end-tax-cuts-fail-economy-and-boost-inequality-studies-20201220-p56p0d.html'],,,mehreenfaruqi,0.0,2020-12-21,10:28:14
122641,61c233e99249cc93bbd57076,1384563605689966592,@mikejava85 @RanvirShorey Bhai ek side bolte hai shortage hai n other side bolte ho vaccinate all.. Halwa hai kya to vaccinate 135 crores.. I went today with senior citizen to vaccinate her 2nd dose n it took 3 hrs to do that.. Chup ho.. Bolne n karne mein fark hota hai ludo,[],,https://twitter.com/vipul2777/status/1384563605689966592,320357814,2021-04-20 23:14:22 IST,en,"[{'screen_name': 'mikejava85', 'name': 'Mukesh', 'id': '959049900834066432'}, {'screen_name': 'RanvirShorey', 'name': 'Ranvir Shorey', 'id': '79692602'}]",False,20211222013705,handle,vipul2777,text,1384525911475712001,,,[],3.0,[],Crime Master Gogo 🇮🇳,,,,1.0,,,0.0,,,+0530,,,,[],,,vipul2777,0.0,2021-04-20,23:14:22
338382,61cbf6c49fc42cfb30e7a13d,1296284441606643719,"Hope in numbers: Daily cases stable for two weeks, tests show fewer positives  https://t.co/RjowEh5qle via @IndianExpress",[],,https://twitter.com/Nidhi/status/1296284441606643719,3184454384,2020-08-20 08:44:29 IST,en,[],False,20211229111852,handle,Nidhi,text,1296284441606643719,,,[],151.0,"[{'screen_name': 'indianexpress', 'name': 'the indian express', 'id': '38647512'}]",Nidhi Razdan,,,,13.0,,,13.0,,,+0530,,,,['https://indianexpress.com/article/india/hope-in-numbers-daily-cases-stable-for-two-weeks-tests-show-fewer-positives-6561826/'],,,nidhi,0.0,2020-08-20,08:44:29
527845,61dc133c11ae5ace4fb53c90,1120000932396146688,@iaashkagoradia @AndTVOfficial U r real magic,[],,https://twitter.com/jagdishgohel78/status/1120000932396146688,1872111108,2019-04-21 21:56:45 IST,en,"[{'screen_name': 'iaashkagoradia', 'name': 'Aashka Goradia', 'id': '185072567'}, {'screen_name': 'AndTVOfficial', 'name': 'andtvofficial', 'id': '2968755672'}]",False,20220110163636,reply,iaashkagoradia,text,1119866515216576512,,,[],0.0,[],jagdish gohel,,,,0.0,,,0.0,,,+0530,,,,[],,,jagdishgohel78,0.0,2019-04-21,21:56:45
355833,61cc00235e8638c8e9d4cf5a,1260606163311226880,"This huge humanitarian crisis in India, the desperate suffering of so many, how can this not be the very first, the most urgent, the primary task for any government? How? What else matters ? Rush in the transport, cash, food, rescue, do anything, everything. #MigrantLivesMatter",[],,https://twitter.com/sagarikaghose/status/1260606163311226880,56312411,2020-05-13 21:51:44 IST,en,[],False,20211229115851,handle,sagarikaghose,text,1260606163311226880,,,['migrantlivesmatter'],1221.0,[],Sagarika Ghose,,,https://twitter.com/ANI/status/1260547573254721536,272.0,,,336.0,,,+0530,,,,[],,,sagarikaghose,0.0,2020-05-13,21:51:44
20594,61bcc4ab065cab311e825958,1215067313994637314,Only those bitches who bullied me are #WomenAreTrash  But those who were friendly with me you are not trash.,[],,https://twitter.com/EchizenBFalcon/status/1215067313994637314,1180132686184275968,2020-01-09 05:56:37 IST,en,[],False,20211217224107,hashtag,#womenaretrash,text,1215067313994637314,,,['womenaretrash'],0.0,[],𝕭𝖑𝖚𝖊 𝕱𝖆𝖑𝖈𝖔𝖓🎄 - ❤️Jingle Hells Bells 💚,,,,0.0,,,0.0,,,+0530,,,,[],,,echizenbfalcon,0.0,2020-01-09,05:56:37
339228,61cbf75f34ebea570c110cf4,1228672414353121280,Can you imagine that being Ms to Dr!  Just as well for men that they never had to deal with prefixes or surnames that indicate their possession!  https://t.co/4SXqOljEeP,['https://pbs.twimg.com/media/EQ0fCFMX0AA3YTx.jpg'],https://s3.ap-south-1.amazonaws.com/ogbv.tattle.co.in/a5f84edb-f894-4741-9393-e9b7d00f76cc,https://twitter.com/NitashaKaul/status/1228672414353121280,124308576,2020-02-15 18:58:25 IST,en,[],False,20211229112127,handle,NitashaKaul,image,1228672414353121280,,,[],19.0,[],Dr Nitasha Kaul,,,,0.0,,,2.0,,,+0530,,,,[],,,nitashakaul,1.0,2020-02-15,18:58:25
406033,61cc3321194a206b35343a4c,1416759167617052676,Wishing you a very happy 33rd birthday Deedi @bhumipednekar Ji. You are lucky that you have become actress at this age. Normally Iss age par Aate Aate actress Ka career finish Ho Jata Hai.,[],,https://twitter.com/kamaalrkhan/status/1416759167617052676,115622213,2021-07-18 19:28:02 IST,en,[],False,20211229153624,handle,kamaalrkhan,text,1416759167617052676,,,[],382.0,"[{'screen_name': 'bhumipednekar', 'name': 'bhumi pednekar', 'id': '243332437'}]",KRK,,,,33.0,,,11.0,,,+0530,,,,[],,,kamaalrkhan,0.0,2021-07-18,19:28:02
501430,61dbdc1a2bfe073d5502161f,1457050534192431113,@subhashreesotwe most prettiest angel ❤️♥️❤️,[],,https://twitter.com/Taposhpritom/status/1457050534192431113,3162422952,2021-11-06 23:51:32 IST,en,"[{'screen_name': 'subhashreesotwe', 'name': 'Subhashree Ganguly', 'id': '411351121'}]",False,20220110124122,reply,subhashreesotwe,text,1456992400606257156,,,[],0.0,[],Taposh Ghosh,,,,0.0,,,0.0,,,+0530,,,,[],,,taposhpritom,0.0,2021-11-06,23:51:32
568079,61dd3c75b5eb5374b79a3aa0,1463439095556837377,@archanakalpathi Soo fani,[],,https://twitter.com/niyazah70706396/status/1463439095556837377,1454812179773804551,2021-11-24 14:57:24 IST,en,"[{'screen_name': 'archanakalpathi', 'name': 'Archana Kalpathi', 'id': '185969516'}]",False,20220111134445,reply,archanakalpathi,text,1463148045546237961,,,[],0.0,[],niyaz ahmad,,,,0.0,,,0.0,,,+0530,,,,[],,,niyazah70706396,0.0,2021-11-24,14:57:24
95829,61c1ebfded35dab7b3745986,1363457464939782145,"⚠️TW⚠️ At the time, I thought because I had said yes, that was me giving consent and that was it.  I didn't know what consent truly meant at the time. Consent means DONT TOUCH W/O PERMISSION.  I withdrew consent after the first no, coercing me to say yes is r@p3  6/13",[],,https://twitter.com/ChaoticCottage/status/1363457464939782145,1341066333304344578,2021-02-21 17:26:06 IST,en,[],False,20211221203013,keyword,Rape/R@pe/R@p3,text,1363457458149101568,,,[],0.0,[],Emily Mae,,,,1.0,,,0.0,,,+0530,,,,[],,,chaoticcottage,0.0,2021-02-21,17:26:06
689172,61dfd796381ccca3ef99b9b4,1435497049085001734,@humasqureshi Thankyou 4r showering ur love @humasqureshi bua ❤😘 love u loads 💖 danya.😊,[],,https://twitter.com/Sabzsayed1/status/1435497049085001734,1176661315823136768,2021-09-08 12:25:41 IST,en,"[{'screen_name': 'humasqureshi', 'name': 'Huma S Qureshi', 'id': '283916211'}]",False,20220113131110,reply,humasqureshi,text,1435332291857838085,,,[],1.0,"[{'screen_name': 'humasqureshi', 'name': 'huma s qureshi', 'id': '283916211'}]",Sabzsayed,,,,0.0,,,0.0,,,+0530,,,,[],,,sabzsayed1,0.0,2021-09-08,12:25:41
607487,61dd4cb744d18b16f8e0d946,1438283026459500554,@AmritaRao so cute  https://t.co/ov50QHcEIt,[],,https://twitter.com/alladdin007/status/1438283026459500554,394331245,2021-09-16 04:56:10 IST,en,[],False,20220111145407,reply,AmritaRao,video,1438283026459500554,,,[],0.0,[],Aladdin,,,,0.0,,,0.0,,,+0530,,,,[],,,alladdin007,1.0,2021-09-16,04:56:10
423255,61d59abb7b77dfb5f2881ff4,1459533506086727686,@SafooraZargar they have never heard the word 'logic',[],,https://twitter.com/Nishant27554038/status/1459533506086727686,1436342664845160457,2021-11-13 20:17:59 IST,en,"[{'screen_name': 'SafooraZargar', 'name': 'Safoora Zargar', 'id': '1103783143'}]",False,20220105184851,reply,SafooraZargar,text,1459510871768457218,,,[],1.0,[],Nishant Kumar,,,,0.0,,,0.0,,,+0530,,,,[],,,nishant27554038,0.0,2021-11-13,20:17:59
430070,61d5a9677b77dfb5f2883a93,1376599992920465409,"@MamataOfficial : While retorting against HM Amit Shah, MAMtaz Begum retorted Delhi , Rajasthan,Punjab among others “Kaa Kya Haal Hai” ? Everything is fine there but WB under your Islamic Thug Rule this Hindu State is turning into Greater Beggeradesh! You must be tossed OUT NOW !",[],,https://twitter.com/SunilSe57945595/status/1376599992920465409,1361077106671718401,2021-03-29 23:49:48 IST,en,[],False,20220105195127,reply,MamataOfficial,text,1376599992920465409,,,[],0.0,[],Sunil Seth,,,,0.0,,,0.0,,,+0530,,,,[],,,sunilse57945595,0.0,2021-03-29,23:49:48
